Steps,array0
728,160
729,161
730,160
731,159
732,159
733,159
734,159
735,159
736,159
737,159
738,159
739,159
740,159
741,160
742,159
743,159
744,160
745,160
746,160
747,160
748,160
749,161
750,160
751,160
752,160
753,160
754,160
755,160
756,160
757,160
758,160
759,160
760,160
761,160
762,160
763,160
764,160
765,160
766,160
767,161
768,160
769,160
770,161
771,161
772,160
773,161
774,161
775,161
776,161
777,161
778,163
779,162
780,164
781,167
782,169
783,180
784,184
785,198
786,223
787,276
788,302
789,334
790,366
791,385
792,433
793,476
794,508
795,537
796,569
797,637
798,746
799,795
800,811
801,840
802,851
803,855
804,868
805,879
806,880
807,880
808,875
809,874
810,870
811,867
812,868
813,868
814,869
815,868
816,871
817,872
818,872
819,873
820,878
821,879
822,881
823,882
824,882
825,882
826,882
827,882
828,884
829,886
830,889
831,886
832,885
833,885
834,884
835,884
836,884
837,883
838,881
839,881
840,883
841,884
842,886
843,886
844,886
845,886
846,887
847,887
848,887
849,886
850,882
851,882
852,881
853,880
854,881
855,883
856,883
857,882
858,883
859,883
860,883
861,882
862,876
863,875
864,868
865,864
866,863
867,861
868,861
869,861
870,861
871,863
872,865
873,867
874,868
875,868
876,867
877,867
878,867
879,866
880,864
881,864
882,867
883,876
884,876
885,880
886,879
887,878
888,870
889,869
890,856
891,828
892,821
893,814
894,756
895,726
896,710
897,675
898,601
899,569
900,525
901,508
902,499
903,487
904,476
905,466
906,413
907,380
908,370
909,362
910,348
911,338
912,323
913,318
914,321
915,328
916,333
917,333
918,323
919,320
920,321
921,325
922,328
923,329
924,332
925,335
926,336
927,336
928,335
929,336
930,340
931,343
932,344
933,347
934,347
935,348
936,348
937,346
938,345
939,344
940,344
941,343
942,342
943,341
944,343
945,345
946,347
947,348
948,347
949,344
950,341
951,336
952,331
953,329
954,327
955,326
956,326
957,325
958,325
959,325
960,326
961,326
962,326
963,323
964,323
965,323
966,322
967,320
968,319
969,314
970,311
971,311
972,310
973,310
974,312
975,313
976,314
977,314
978,316
979,317
980,317
981,318
982,319
983,320
984,322
985,325
986,326
987,331
988,333
989,333
990,335
991,335
992,335
993,334
994,329
995,327
996,321
997,316
998,315
999,313
1000,313
1001,313
1002,313
1003,315
1004,315
1005,318
1006,319
1007,320
1008,322
1009,323
1010,324
1011,323
1012,324
1013,323
1014,321
1015,318
1016,317
1017,315
1018,316
1019,316
1020,318
1021,319
1022,319
1023,319
1024,319
1025,319
1026,318
1027,317
1028,317
1029,317
1030,318
1031,318
1032,318
1033,318
1034,318
1035,318
1036,317
1037,317
1038,318
1039,318
1040,319
1041,319
1042,319
1043,318
1044,316
1045,314
1046,314
1047,316
1048,320
1049,322
1050,326
1051,326
1052,325
1053,321
1054,320
1055,319
1056,318
1057,318
1058,318
1059,317
1060,317
1061,317
1062,317
1063,316
1064,316
1065,317
1066,317
1067,317
1068,317
1069,316
1070,315
1071,313
1072,312
1073,312
1074,311
1075,312
1076,312
1077,312
1078,312
1079,313
1080,313
1081,311
1082,310
1083,307
1084,305
1085,305
1086,306
1087,306
1088,306
1089,308
1090,308
1091,308
1092,307
1093,305
1094,305
1095,303
1096,301
1097,299
1098,300
1099,301
1100,303
1101,306
1102,308
1103,309
1104,308
1105,306
1106,304
1107,302
1108,300
1109,300
1110,301
1111,302
1112,302
1113,302
1114,303
1115,303
1116,302
1117,301
1118,300
1119,300
1120,300
1121,300
1122,300
1123,300
1124,299
1125,298
1126,297
1127,297
1128,297
1129,297
1130,298
1131,299
1132,299
1133,299
1134,299
1135,298
1136,297
1137,297
1138,297
1139,297
1140,297
1141,297
1142,297
1143,298
1144,298
1145,299
1146,300
1147,299
1148,299
1149,299
1150,298
1151,298
1152,298
1153,299
1154,299
1155,300
1156,301
1157,300
1158,300
1159,299
1160,299
1161,300
1162,300
1163,302
1164,303
1165,308
1166,312
1167,324
1168,358
1169,406
1170,542
1171,720
1172,783
1173,798
1174,829
1175,852
1176,871
1177,875
1178,877
1179,880
1180,882
1181,884
1182,884
1183,885
1184,886
1185,888
1186,888
1187,889
1188,888
1189,888
1190,888
1191,889
1192,889
1193,889
1194,889
1195,889
1196,889
1197,889
1198,889
1199,889
