Steps,array0
394,120
395,121
396,121
397,121
398,121
399,121
400,121
401,121
402,121
403,121
404,121
405,121
406,121
407,121
408,121
409,121
410,121
411,121
412,121
413,121
414,121
415,121
416,121
417,121
418,121
419,121
420,121
421,121
422,121
423,120
424,121
425,121
426,121
427,121
428,121
429,121
430,123
431,129
432,140
433,141
434,144
435,152
436,164
437,205
438,222
439,228
440,239
441,204
442,201
443,203
444,226
445,233
446,225
447,206
448,200
449,196
450,198
451,199
452,191
453,185
454,190
455,192
456,203
457,207
458,214
459,244
460,256
461,199
462,153
463,149
464,137
465,126
466,122
467,122
468,122
469,122
470,122
471,122
472,123
473,123
474,126
475,127
476,131
477,138
478,141
479,149
480,157
481,157
482,149
483,143
484,143
485,144
486,142
487,141
488,141
489,141
490,141
491,139
492,136
493,134
494,131
495,129
496,129
497,128
498,128
499,128
500,128
501,126
502,126
503,126
504,126
505,127
506,131
507,137
508,152
509,154
510,172
511,226
512,369
513,431
514,481
515,502
516,515
517,527
518,541
519,627
520,646
521,648
522,664
523,696
524,722
525,733
526,734
527,731
528,727
529,729
530,731
531,737
532,744
533,748
534,758
535,774
536,786
537,792
538,793
539,792
540,789
541,785
542,780
543,771
544,764
545,759
546,745
547,734
548,723
549,715
550,712
551,711
552,709
553,705
554,706
555,714
556,707
557,698
558,692
559,692
560,692
561,689
562,690
563,690
564,690
565,689
566,690
567,689
568,689
569,690
570,690
571,692
572,693
573,695
574,697
575,698
576,701
577,704
578,707
579,710
580,713
581,714
582,717
583,718
584,718
585,719
586,720
587,720
588,719
589,719
590,719
591,719
592,720
593,722
594,722
595,725
596,726
597,727
598,729
599,730
600,731
601,731
602,731
603,731
604,731
605,730
606,729
607,727
608,726
609,724
610,723
611,721
612,720
613,720
614,719
615,719
616,719
617,722
618,726
619,731
620,743
621,752
622,768
623,780
624,776
625,764
626,764
627,764
628,761
629,757
630,756
631,755
632,752
633,751
634,748
635,744
636,742
637,741
638,742
639,739
640,717
641,716
642,711
643,710
644,709
645,708
646,706
647,706
648,707
649,711
650,717
651,719
652,719
653,717
654,716
655,718
656,721
657,721
658,723
659,725
660,726
661,729
662,731
663,732
664,737
665,743
666,745
667,749
668,751
669,751
670,753
671,754
672,754
673,755
674,756
675,756
676,755
677,755
678,755
679,754
680,754
681,754
682,754
683,754
684,754
685,754
686,753
687,753
688,752
689,751
690,751
691,752
692,753
693,754
694,753
695,752
696,752
697,751
698,752
699,751
700,752
701,752
702,752
703,751
704,751
705,751
706,751
707,751
708,752
709,752
710,752
711,752
712,753
713,753
714,753
715,754
716,754
717,755
718,755
719,755
720,756
721,756
722,755
723,756
724,756
725,756
726,756
727,756
728,757
729,757
730,757
731,757
732,757
733,757
734,758
735,758
736,758
737,759
738,759
739,759
740,759
741,760
742,760
743,760
744,760
745,760
746,760
747,760
748,760
749,760
750,761
751,761
752,760
753,761
754,761
755,762
756,762
757,762
758,763
759,762
760,762
761,762
762,763
763,763
764,763
765,764
766,764
767,764
768,764
769,765
770,765
771,765
772,765
773,766
774,766
775,766
776,767
777,767
778,767
779,767
780,767
781,767
782,767
783,767
784,767
785,767
786,767
787,767
788,766
789,767
790,767
791,766
792,766
793,766
794,767
795,767
796,767
797,766
798,766
799,766
800,766
801,766
802,765
803,764
804,764
805,764
806,764
807,764
808,764
809,763
810,763
811,763
812,762
813,761
814,761
815,760
816,761
817,761
818,761
819,761
820,760
821,760
822,759
823,759
824,760
825,762
826,763
827,763
828,763
829,763
830,763
831,762
832,762
833,762
834,761
835,762
836,761
837,760
838,759
839,757
840,753
841,743
842,736
843,718
844,689
845,679
846,663
847,650
848,634
849,606
850,579
851,566
852,545
853,526
854,517
855,499
856,482
857,472
858,426
859,361
860,267
861,206
862,168
863,164
864,153
865,139
866,136
867,131
868,130
869,129
870,129
871,129
872,130
873,131
874,132
875,132
876,133
877,133
878,133
879,132
880,130
881,130
882,129
883,128
884,128
885,128
886,127
887,127
888,127
889,126
890,126
891,126
892,125
893,125
894,125
895,125
896,125
897,125
898,125
899,126
900,127
901,127
902,127
903,127
904,127
905,127
906,126
907,124
908,124
909,123
910,123
911,123
912,122
913,122
914,122
915,122
916,122
917,122
918,122
919,121
920,120
921,120
922,120
923,120
924,120
925,120
926,120
927,121
928,122
929,122
930,123
931,123
932,126
933,125
934,126
935,128
936,126
937,126
938,126
939,126
940,126
941,127
942,126
943,125
944,125
945,125
946,124
947,125
948,124
949,124
950,124
951,124
952,124
953,124
954,124
955,124
956,124
957,123
958,124
959,123
960,123
961,123
962,124
963,123
964,123
965,123
966,123
967,123
968,123
969,123
970,123
971,123
972,123
973,123
974,124
975,124
976,124
977,124
978,124
979,124
980,124
981,124
982,123
983,123
984,123
985,123
986,122
987,122
988,122
989,122
990,122
991,122
992,122
993,122
994,122
995,122
996,122
997,122
998,122
999,122
1000,122
1001,122
1002,122
1003,122
1004,122
1005,122
1006,122
1007,122
1008,122
1009,122
1010,123
1011,123
1012,123
1013,123
1014,123
1015,123
1016,123
1017,123
1018,123
1019,122
1020,122
1021,122
1022,122
1023,122
1024,121
1025,122
1026,122
1027,122
1028,122
1029,122
1030,122
1031,122
1032,123
1033,123
1034,123
1035,122
1036,122
1037,123
1038,123
1039,122
1040,122
1041,122
1042,122
1043,122
1044,122
1045,122
1046,121
1047,121
1048,121
1049,121
1050,121
1051,121
1052,121
1053,121
1054,122
1055,121
1056,121
1057,121
1058,121
1059,121
1060,121
1061,122
1062,121
1063,121
1064,123
1065,130
1066,130
1067,149
1068,162
1069,177
1070,216
1071,252
1072,265
1073,302
1074,337
1075,352
1076,385
1077,418
1078,463
1079,485
1080,524
1081,529
1082,532
1083,533
1084,535
1085,542
1086,550
1087,552
1088,554
1089,556
1090,559
1091,563
1092,569
1093,571
1094,574
1095,576
1096,578
1097,583
1098,588
1099,589
1100,590
1101,592
1102,595
1103,600
1104,601
1105,601
1106,604
1107,607
1108,608
1109,609
1110,610
1111,611
1112,613
1113,615
1114,616
1115,617
1116,618
1117,618
1118,619
1119,619
1120,620
1121,620
1122,621
1123,621
1124,621
1125,620
1126,621
1127,622
1128,624
1129,624
1130,625
1131,626
1132,626
1133,627
1134,630
1135,631
1136,631
1137,631
1138,630
1139,630
1140,631
1141,630
1142,629
1143,629
1144,631
1145,632
1146,633
1147,633
1148,634
1149,635
1150,636
1151,637
1152,636
1153,635
1154,636
1155,637
1156,637
1157,636
1158,637
1159,637
1160,637
1161,637
1162,638
1163,639
1164,639
1165,639
1166,640
1167,641
1168,641
1169,641
1170,640
1171,641
1172,642
1173,644
1174,645
1175,646
1176,646
1177,645
1178,645
1179,645
1180,645
1181,644
1182,645
1183,645
1184,645
1185,645
1186,645
1187,645
1188,644
1189,644
1190,645
1191,645
1192,645
1193,645
1194,644
1195,644
1196,644
1197,643
1198,643
1199,643
1200,643
1201,643
1202,642
1203,642
1204,642
1205,642
1206,641
1207,640
1208,640
1209,640
1210,640
1211,640
1212,640
1213,640
1214,640
1215,640
1216,640
1217,639
1218,640
1219,639
1220,639
1221,640
1222,640
1223,640
1224,639
1225,640
1226,640
1227,640
1228,640
1229,640
1230,640
1231,640
1232,641
1233,641
1234,642
1235,643
1236,643
1237,643
1238,642
1239,642
1240,642
1241,641
1242,642
1243,642
1244,642
1245,642
1246,642
1247,641
1248,641
1249,642
1250,642
1251,641
1252,640
1253,640
1254,640
1255,640
1256,640
1257,640
1258,640
1259,639
1260,639
1261,640
1262,641
1263,640
1264,639
1265,640
1266,639
1267,638
1268,637
1269,636
1270,636
1271,637
1272,639
1273,639
1274,639
1275,639
1276,640
1277,641
1278,641
1279,642
1280,642
1281,642
1282,643
1283,643
1284,641
1285,598
1286,560
1287,400
1288,249
1289,188
1290,181
1291,151
1292,127
1293,125
1294,123
1295,122
1296,122
1297,122
1298,122
1299,121
1300,121
1301,121
1302,121
1303,121
1304,121
1305,121
1306,121
1307,121
1308,121
1309,121
1310,121
1311,121
1312,121
1313,121
1314,121
1315,121
1316,121
1317,121
1318,121
1319,121
1320,121
1321,121
1322,121
1323,122
1324,121
1325,121
1326,121
1327,121
1328,121
1329,121
1330,121
1331,121
1332,121
1333,121
1334,122
1335,121
1336,121
1337,121
1338,122
1339,121
1340,121
1341,121
1342,121
1343,121
1344,121
1345,121
1346,121
1347,121
1348,121
1349,121
1350,121
1351,121
1352,121
1353,121
1354,121
1355,121
1356,121
1357,121
1358,121
1359,121
1360,121
1361,121
1362,121
1363,121
1364,121
1365,121
1366,121
1367,121
1368,121
1369,121
1370,121
1371,121
1372,121
1373,121
1374,121
1375,121
1376,121
1377,121
1378,121
1379,121
1380,121
1381,121
1382,121
1383,121
1384,121
1385,121
1386,121
1387,121
1388,121
1389,122
1390,122
1391,122
1392,122
1393,122
1394,122
1395,122
1396,122
1397,122
1398,122
1399,122
1400,122
1401,122
1402,122
1403,122
1404,122
1405,122
1406,122
1407,122
1408,122
1409,122
1410,122
1411,121
1412,122
1413,122
1414,122
1415,122
1416,122
1417,122
1418,122
1419,122
1420,122
1421,122
1422,122
1423,122
1424,122
1425,121
1426,122
1427,122
1428,122
1429,122
1430,122
1431,122
1432,122
1433,122
1434,122
1435,122
1436,122
1437,122
1438,122
1439,122
1440,121
1441,122
1442,122
1443,122
1444,121
1445,122
1446,122
1447,122
1448,122
1449,122
1450,122
1451,122
1452,122
1453,122
1454,122
1455,121
1456,122
1457,122
1458,122
1459,122
1460,122
1461,122
1462,122
1463,122
1464,122
1465,122
1466,122
1467,122
1468,122
1469,122
1470,121
1471,122
1472,122
1473,122
1474,122
1475,122
1476,122
1477,122
1478,122
1479,122
1480,122
1481,121
1482,122
1483,122
1484,122
1485,122
1486,122
1487,122
1488,122
1489,122
1490,122
1491,122
1492,122
1493,122
1494,122
1495,122
1496,122
1497,122
1498,122
1499,122
1500,122
1501,122
1502,122
1503,122
1504,122
1505,121
1506,122
1507,122
1508,122
1509,122
1510,121
1511,122
1512,122
1513,122
1514,122
1515,122
1516,122
1517,122
1518,122
1519,122
1520,122
1521,121
1522,122
1523,122
1524,122
1525,121
1526,122
1527,122
1528,122
1529,122
1530,122
1531,122
1532,122
1533,122
1534,122
1535,122
1536,121
1537,122
1538,122
1539,122
1540,122
1541,122
1542,122
1543,122
1544,122
1545,122
1546,122
1547,122
1548,122
1549,122
1550,122
1551,121
1552,122
1553,122
1554,122
1555,122
1556,122
1557,122
1558,122
1559,122
1560,122
1561,122
1562,122
1563,121
1564,122
1565,121
1566,122
1567,122
1568,122
1569,122
1570,122
1571,122
1572,122
1573,122
1574,122
1575,122
1576,122
1577,122
1578,122
1579,122
1580,121
1581,122
1582,122
1583,122
1584,122
1585,122
1586,122
1587,122
1588,122
1589,122
1590,122
1591,121
1592,122
1593,122
1594,122
1595,122
1596,122
1597,122
1598,122
1599,122
1600,122
1601,122
1602,122
1603,122
1604,122
1605,122
1606,121
1607,122
1608,122
1609,122
1610,122
1611,122
1612,122
1613,122
1614,122
1615,122
1616,122
1617,122
1618,122
1619,122
1620,122
1621,122
1622,122
1623,122
1624,122
1625,122
1626,122
1627,122
1628,122
1629,122
1630,122
1631,122
1632,122
1633,122
1634,122
1635,122
1636,122
1637,122
1638,122
1639,122
1640,122
1641,122
1642,122
1643,122
1644,122
1645,122
1646,122
1647,122
1648,122
1649,122
1650,122
1651,122
1652,122
1653,122
1654,122
1655,122
1656,122
1657,122
1658,122
1659,122
1660,122
1661,121
1662,122
1663,122
1664,122
1665,121
1666,122
1667,122
1668,122
1669,122
1670,122
1671,122
1672,122
1673,122
1674,122
1675,122
1676,121
1677,122
1678,122
1679,122
1680,122
1681,122
1682,122
1683,122
1684,122
1685,122
1686,122
1687,122
1688,122
1689,122
1690,122
1691,122
1692,121
1693,122
1694,122
1695,122
1696,122
1697,122
1698,122
1699,122
1700,122
1701,122
1702,122
1703,122
1704,122
1705,122
1706,122
1707,122
1708,122
1709,122
1710,122
1711,122
1712,122
1713,122
1714,122
1715,122
1716,121
1717,122
1718,122
1719,122
1720,122
1721,122
1722,122
1723,122
1724,122
1725,122
1726,122
1727,122
1728,122
1729,122
1730,122
1731,121
1732,122
1733,122
1734,122
1735,122
1736,122
1737,122
1738,122
1739,122
1740,122
1741,122
1742,122
1743,122
1744,122
1745,122
1746,121
1747,122
1748,122
1749,122
1750,122
1751,122
1752,122
1753,122
1754,122
1755,122
1756,122
1757,122
1758,122
1759,122
1760,122
1761,122
1762,122
1763,122
1764,122
1765,122
1766,122
1767,122
1768,122
1769,123
1770,122
1771,122
1772,122
1773,122
1774,122
1775,122
1776,122
1777,122
1778,122
1779,122
1780,122
1781,122
1782,122
1783,122
1784,122
1785,122
1786,121
1787,122
1788,122
1789,122
1790,122
1791,121
1792,122
1793,122
1794,122
1795,122
1796,122
1797,122
1798,122
1799,122
1800,122
1801,121
1802,122
1803,122
1804,122
1805,122
1806,122
1807,122
1808,122
1809,122
1810,122
1811,121
1812,122
1813,122
1814,122
1815,122
1816,122
1817,122
1818,123
1819,122
1820,122
1821,123
1822,122
1823,123
1824,123
1825,123
1826,123
1827,123
1828,123
1829,122
1830,122
1831,122
1832,123
1833,122
1834,122
1835,123
1836,122
1837,123
1838,122
1839,123
1840,122
1841,122
1842,122
1843,122
1844,123
1845,123
1846,122
1847,122
1848,122
1849,122
1850,122
1851,122
1852,122
1853,122
1854,122
1855,122
1856,122
1857,122
1858,122
1859,122
1860,122
1861,123
1862,123
1863,123
1864,123
1865,123
1866,123
1867,123
1868,123
1869,123
1870,123
1871,122
1872,123
1873,122
1874,122
1875,122
1876,122
1877,122
1878,123
1879,123
1880,122
1881,122
1882,122
1883,122
1884,122
1885,122
1886,122
1887,122
1888,122
1889,122
1890,122
1891,122
1892,122
1893,122
1894,123
1895,122
1896,123
1897,122
1898,123
1899,122
1900,123
1901,123
1902,123
1903,123
1904,123
1905,123
1906,123
1907,123
1908,123
1909,123
1910,123
1911,123
1912,123
1913,123
1914,123
1915,123
1916,123
1917,123
1918,122
1919,123
1920,123
1921,123
1922,123
1923,123
1924,123
1925,122
1926,122
1927,122
1928,122
1929,123
1930,123
1931,123
1932,123
1933,122
1934,123
1935,122
1936,122
1937,122
1938,122
1939,122
1940,122
1941,122
1942,122
1943,122
1944,122
1945,122
1946,122
1947,122
1948,122
1949,123
1950,122
1951,122
1952,122
1953,123
1954,122
1955,123
1956,122
1957,122
1958,122
1959,123
1960,123
1961,123
1962,122
1963,122
1964,123
1965,122
1966,122
1967,122
1968,122
1969,122
1970,122
1971,122
1972,122
1973,122
1974,122
1975,123
1976,122
1977,122
1978,122
1979,122
1980,122
1981,122
1982,122
1983,122
1984,122
1985,122
1986,122
1987,122
1988,122
1989,122
1990,122
1991,122
1992,122
1993,122
1994,122
